Date,AAPL,MSFT,NVDA,TSLA
2022-08-15,171.94210815429688,289.4588317871094,190.1471710205078,309.32000732421875
2022-08-16,171.78326416015625,288.7091979980469,188.61854553222656,306.5633239746094
2022-08-17,173.29229736328125,287.9481506347656,183.18348693847656,303.9966735839844
2022-08-18,172.8951873779297,286.8114318847656,187.55950927734375,302.8699951171875
2022-08-19,170.2841339111328,282.83795166015625,178.32791137695312,296.6666564941406
2022-08-22,166.3625946044922,274.53521728515625,170.185302734375,289.913330078125
2022-08-23,166.02505493164062,273.2403564453125,171.6539764404297,296.4533386230469
2022-08-24,166.3228759765625,272.597900390625,172.06358337402344,297.0966796875
2022-08-25,168.80487060546875,275.6224365234375,178.96731567382812,296.07000732421875
2022-08-26,162.44105529785156,264.9869689941406,162.4523162841797,288.0899963378906
2022-08-29,160.21719360351562,262.16009521484375,157.86648559570312,284.82000732421875
2022-08-30,157.76499938964844,259.92620849609375,154.5395050048828,277.70001220703125
2022-08-31,156.087158203125,258.443603515625,150.8029022216797,275.6099853515625
2022-09-01,156.8218536376953,257.385986328125,139.24342346191406,277.1600036621094
2022-09-02,154.68734741210938,253.09622192382812,136.3460693359375,270.2099914550781
2022-09-06,153.41656494140625,250.31874084472656,134.52769470214844,274.4200134277344
2022-09-07,154.8362579345703,255.1027374267578,137.05616760253906,283.70001220703125
2022-09-08,153.34707641601562,255.52774047851562,139.81446838378906,289.260009765625
2022-09-09,156.236083984375,261.3990173339844,143.78204345703125,299.67999267578125
2022-09-12,162.25242614746094,263.56365966796875,144.96131896972656,304.4200134277344
2022-09-13,152.73153686523438,249.07334899902344,131.22972106933594,292.1300048828125
2022-09-14,154.19094848632812,249.30068969726562,131.1997528076172,302.6099853515625
2022-09-15,151.27210998535156,242.53985595703125,129.21095275878906,303.75
2022-09-16,149.61416625976562,241.90724182128906,131.89932250976562,303.3500061035156
2022-09-19,153.36691284179688,241.68978881835938,133.7382049560547,309.07000732421875
2022-09-20,155.7694549560547,239.6437530517578,131.67945861816406,308.7300109863281
2022-09-21,152.61239624023438,236.1842498779297,132.52894592285156,300.79998779296875
2022-09-22,151.63946533203125,238.19076538085938,125.53321075439453,288.5899963378906
2022-09-23,149.34609985351562,235.16619873046875,125.08349609375,275.3299865722656
2022-09-26,149.68365478515625,234.70162963867188,122.20526123046875,276.010009765625
2022-09-27,150.66651916503906,233.67367553710938,124.05411529541016,282.94000244140625
2022-09-28,148.7603302001953,238.27975463867188,127.28214263916016,287.80999755859375
2022-09-29,141.45338439941406,234.75103759765625,122.12529754638672,268.2099914550781
2022-09-30,137.2042236328125,230.20428466796875,121.3157958984375,265.25
2022-10-03,141.42359924316406,237.9535369873047,125.04351043701172,242.39999389648438
2022-10-04,145.04730224609375,245.99932861328125,131.58949279785156,249.44000244140625
2022-10-05,145.3451385498047,246.3156280517578,132.00924682617188,240.80999755859375
2022-10-06,144.38211059570312,243.9335174560547,131.21974182128906,238.1300048828125
2022-10-07,139.0806121826172,231.52879333496094,120.68617248535156,223.07000732421875
2022-10-10,139.40823364257812,226.59654235839844,116.628662109375,222.9600067138672
2022-10-11,137.97860717773438,222.8009796142578,115.78917694091797,216.5
2022-10-12,137.34320068359375,223.1370391845703,114.92969512939453,217.24000549316406
2022-10-13,141.959716796875,231.52879333496094,119.52688598632812,221.72000122070312
2022-10-14,137.38291931152344,225.91452026367188,112.20136260986328,204.99000549316406
2022-10-17,141.38388061523438,234.78070068359375,118.80732727050781,219.35000610351562
2022-10-18,142.71424865722656,235.73947143554688,119.59684753417969,220.19000244140625
2022-10-19,142.8234405517578,233.74285888671875,120.43634033203125,222.0399932861328
2022-10-20,142.35682678222656,233.4166717529297,121.86546325683594,207.27999877929688
2022-10-21,146.2088623046875,239.3175811767578,124.58380126953125,214.44000244140625
2022-10-24,148.37315368652344,244.38819885253906,125.91297912597656,211.25
2022-10-25,151.24234008789062,247.7587127685547,132.52894592285156,222.4199981689453
2022-10-26,148.2738800048828,228.64259338378906,128.88116455078125,224.63999938964844
2022-10-27,143.75665283203125,224.12548828125,131.67945861816406,225.08999633789062
2022-10-28,154.61785888671875,233.13990783691406,138.25543212890625,228.52000427246094
2022-10-31,152.23513793945312,229.44320678710938,134.8874969482422,227.5399932861328
2022-11-01,149.56451416015625,225.529052734375,135.34719848632812,227.82000732421875
2022-11-02,143.98500061035156,217.55245971679688,132.1092071533203,214.97999572753906
2022-11-03,137.8793182373047,211.77017211914062,134.1279754638672,215.30999755859375
2022-11-04,137.61082458496094,218.8275146484375,141.4734649658203,207.47000122070312
2022-11-07,138.14781188964844,225.23251342773438,142.9225616455078,197.0800018310547
2022-11-08,138.724609375,226.220947265625,145.93075561523438,191.3000030517578
2022-11-09,134.12033081054688,221.91140747070312,137.67578125,177.58999633789062
2022-11-10,146.05361938476562,240.16761779785156,157.4037322998047,190.72000122070312
2022-11-11,148.86788940429688,244.2498016357422,163.1702117919922,195.97000122070312
2022-11-14,147.45578002929688,238.75418090820312,162.85037231445312,190.9499969482422
2022-11-15,149.2060089111328,239.1693115234375,166.55812072753906,194.4199981689453
2022-11-16,147.9629364013672,239.60543823242188,159.00274658203125,186.9199981689453
2022-11-17,149.88223266601562,239.55587768554688,156.67417907714844,183.1699981689453
2022-11-18,150.44906616210938,239.0999298095703,153.9958038330078,180.19000244140625
2022-11-21,147.18728637695312,239.92263793945312,153.07635498046875,167.8699951171875
2022-11-22,149.34521484375,242.87643432617188,160.28195190429688,169.91000366210938
2022-11-23,150.2303009033203,245.40402221679688,165.08901977539062,183.1999969482422
2022-11-25,147.2867431640625,245.3148193359375,162.6005401611328,182.86000061035156
2022-11-28,143.41835021972656,239.6351776123047,158.1732635498047,182.9199981689453
2022-11-29,140.38531494140625,238.21774291992188,156.2943878173828,180.8300018310547
2022-11-30,147.20718383789062,252.89756774902344,169.16981506347656,194.6999969482422
2022-12-01,147.48562622070312,252.45152282714844,171.2890625,194.6999969482422
2022-12-02,146.9884033203125,252.77862548828125,168.69998168945312,194.86000061035156
2022-12-05,145.81497192382812,248.00099182128906,166.0409393310547,182.4499969482422
2022-12-06,142.1156463623047,242.96563720703125,159.81314086914062,179.82000732421875
2022-12-07,140.15660095214844,242.22222900390625,161.14266967773438,174.0399932861328
2022-12-08,141.85708618164062,245.22560119628906,171.6289520263672,173.44000244140625
